Client_ID;Debt_capacity;Income;SMS_usage;Debt_1M;Min_callcenter;client_time;MB_usage;OTT_usage;Debt;APP_usage;VAS_usage;Min_In_3M;Avg_susp_time;Avg_days;Min_Out_3M;Churn
2788;49.18921131;47.69143097;49.4840584;50.00424219;54.37334208;50.15934703;50.10759831;49.9175401;50.6762344;50.59190591;51.38896344;52.19453911;51.02140466;50.50241375;50.41799826;2
2789;49.95713577;47.6976673;49.15276275;50.08999322;51.76112793;52.59806552;48.49469416;50.296336;51.59274924;50.48970655;50.65963616;49.96513771;49.87501274;50.08078007;48.53522642;1
2790;50.24854029;51.39492155;47.79727182;50.94499293;49.51457279;50.26536002;47.43709021;48.20785564;49.53073166;51.44528388;47.33062858;49.58136003;51.548005;48.80890294;51.71803231;1
2791;50.45038406;49.22460211;50.62401963;50.95911577;47.13131523;49.34200131;49.36738412;49.43115335;50.32310586;51.39777086;49.27342232;50.47766074;51.03991036;50.43074749;50.68580081;2
2792;48.40338176;48.25054629;50.41286158;49.56545171;52.02713909;49.50095144;51.92456984;50.60306111;50.85598157;53.16298345;50.60866204;48.85266732;51.65664316;49.1422712;52.27946836;2
2793;50.23334997;50.66452115;50.98520286;49.02831684;46.9504505;47.31448824;52.15818905;52.52858582;49.29959706;51.03919045;49.5783739;47.691503;51.38745297;50.06782494;51.62053898;2
2794;51.38242433;50.46658876;49.33642268;50.71582479;53.40648459;48.47852267;51.72443283;49.5424311;48.38237123;51.04330027;48.68842147;50.44230114;50.64576848;49.02793476;52.40038345;0
2795;50.76568864;50.93164584;48.50081306;50.59656971;47.27441322;48.90087167;49.68464023;48.33740214;51.29112272;50.29743033;49.13706704;50.97261451;52.30010783;49.4085088;50.76644713;1
2796;50.12575853;49.36138414;50.06195208;51.20547905;47.50469176;49.45050469;48.28984119;49.17918965;47.99596455;51.81965593;50.54234095;50.51519389;49.35923158;49.02827727;51.19603568;2
2797;53.1814451;51.09665884;51.28155494;51.03379663;47.59051455;47.23053392;53.64148117;53.40401884;49.51157283;48.63256916;47.64345954;48.11202273;51.34765792;49.50638542;49.90677099;2
2798;49.30292111;48.27918971;49.07423601;49.05342322;49.93890659;49.23847913;50.02941409;50.1077656;50.15220711;51.17980723;50.0374693;51.23117709;51.03567068;49.48966793;50.70791872;2
2799;49.47674121;51.16466839;49.4220375;50.06529823;51.14053358;46.40659913;46.00585514;53.41002946;52.02062176;49.10847278;50.18270819;51.082554;48.56528766;50.35665107;52.27684875;1
2800;49.50394774;48.07481664;47.66063216;49.97056086;48.87930033;53.01528912;49.64942893;48.84823705;51.81411532;51.32411724;48.69211317;49.12080854;51.67950896;50.36298098;48.44190063;1
2801;51.5069333;49.08313146;50.56400529;50.3533672;49.77063517;52.2667285;50.84491678;49.79873914;49.81103904;53.68790061;48.07205388;46.00639336;50.68032664;49.95435505;51.06930478;0
2802;50.22767658;49.83339097;48.99007412;49.96586106;47.83745034;48.27054623;51.01090436;51.66219763;49.43460007;51.11132536;49.53023287;48.77845493;49.72807373;48.62162082;51.16537082;2
2803;52.02412727;49.70376871;48.69301626;50.13214756;48.73886198;52.54704055;51.12506506;51.41244246;49.15011133;50.44483445;51.78557806;46.06408875;49.92497392;48.9303811;48.30926137;1
2804;49.09251907;51.22952698;48.30764708;50.20691817;51.10908342;48.72815118;47.87435415;49.45739456;50.22322295;51.82512076;49.94970241;49.79212862;47.19317721;47.29970947;53.05798194;0
2805;48.45788273;50.90270971;51.04476938;48.7679246;44.38570957;49.11824338;47.70740495;47.17951492;49.33699473;52.37592724;51.14317784;50.38322212;50.08982011;50.16603423;51.90110423;2
2806;50.87749653;52.98595671;50.89754244;51.23117828;50.10275017;48.74576283;49.14212689;47.39721447;49.76919554;49.57870052;50.91003669;51.10684296;48.90585472;51.2766639;51.72824165;0
2807;50.19824915;51.75033088;50.79849114;49.97822832;48.66225651;49.29255666;47.43267095;47.78386263;50.18503557;51.73705831;49.06035813;50.10310803;49.28469953;49.2074253;52.48428714;1
2808;51.11041491;46.86789152;49.00339775;49.86308214;52.49620575;52.00521934;51.07696872;50.60587969;50.58077285;53.13764287;48.94187964;48.31973163;50.21534609;49.61827152;50.4892459;2
2809;50.72301198;49.88790328;50.08048884;50.41013475;47.8882988;48.9245138;50.15499365;49.75732378;49.93091303;49.19353705;50.08670678;51.49870278;48.45638524;49.53484792;49.52867334;2
2810;50.08399386;51.33166873;50.28952008;49.2876498;47.29950947;48.14282866;50.33692973;49.24012489;49.24611902;51.42880946;50.99105282;49.43948767;51.47856295;50.35171118;52.11211345;0
2811;50.97325126;50.48043027;49.85099099;49.63571615;51.46268427;50.48308244;47.42609134;50.47131563;50.22456183;49.13895115;49.92565855;50.34580616;50.36659734;50.92246403;49.76561316;1
2812;50.16853886;53.03556101;51.44925013;48.42075491;48.35183683;47.44565381;50.60039636;48.52806986;50.05672976;47.58284222;50.19101899;52.06047923;49.78626806;49.89814943;50.39848202;0
2813;48.93284283;54.08242881;50.18765372;51.66286076;48.75602447;49.09964232;47.5560047;48.59244215;50.49700625;49.25122011;49.71583433;49.29679876;51.82160209;49.20584036;51.48818294;0
2814;49.14467635;49.49031362;49.77482014;49.51168575;48.4203763;50.0868334;46.6346078;48.81587975;51.04937315;53.16512438;51.32530007;49.74520474;49.22655613;49.58582268;52.28325109;1
2815;51.22394355;50.24746216;49.86371358;50.85564793;46.65187687;49.82107833;49.38388108;48.33217846;49.56911077;53.28336287;50.21939837;48.55439156;49.64521855;47.69364444;52.18665358;1
2816;49.31227917;47.95367236;50.72639883;50.55768255;50.9538896;53.62186965;50.65804572;50.64396077;51.62169426;50.42442358;49.55308195;47.8742941;49.0385362;49.81981822;47.57969124;1
2817;49.74268513;48.05846808;49.99110398;50.02513363;54.47993549;56.04600973;48.80009002;49.04032679;51.21867706;49.74348791;50.88045804;48.61889963;51.22945503;51.8358899;46.68166562;1
2818;50.10845284;49.20208879;49.35746433;49.25895172;49.86873177;49.299234;51.84677428;51.19062418;52.19035733;51.7420071;50.47836645;48.4482737;49.19965521;51.20021316;51.18149429;2
2819;50.01010033;51.23365875;49.59800277;49.93214446;54.03380035;46.2661516;50.6373745;52.43407465;49.75632786;51.19505591;51.47241979;49.45193146;51.36701442;50.61032269;54.16244515;0
2820;50.39936882;50.80778945;51.05788695;50.32409331;49.56887393;52.79233622;50.04999151;50.82722448;49.71636638;50.11695418;52.70585368;46.00880516;50.62205849;53.29628651;48.6230029;0
2821;49.32326381;51.45289521;50.43795231;51.00393344;48.37284338;53.1125927;50.83585739;47.38487614;50.43418666;50.27629188;50.86253878;47.54818201;50.43707534;49.30033175;48.65187345;0
2822;48.76446323;50.10203815;50.65741858;50.65999504;46.47597066;48.62012852;52.20233043;49.90151722;51.33695072;48.68524136;48.90565894;51.03675232;51.27385877;50.0017673;48.88706006;2
2823;49.95697911;49.20701371;48.96426083;48.42393309;51.53303304;52.69265103;53.41941513;50.39408042;49.90090868;50.66823941;49.91128773;46.82269423;50.90400031;51.45357218;48.61027725;0
2824;48.6655877;47.1174572;48.76102433;49.2438493;51.47590902;50.15404062;47.75597084;52.23657456;49.17691814;50.26026672;50.90042373;51.28387684;50.69441557;49.10826388;49.48120697;0
2825;49.34527647;52.11901342;50.3218012;50.26330176;45.62290634;47.00164962;49.41119389;48.70959279;49.83495654;49.85977087;51.69125097;51.36087463;49.02902031;51.026933;51.63068413;0
2826;48.7626659;48.59065053;49.48975167;49.64505158;48.75132736;49.76313881;49.55980008;49.57564034;49.96794354;50.55568745;50.6845934;51.39174052;48.40580049;51.39700053;49.86867496;2
2827;49.57555274;48.69572128;50.51041478;52.15614753;45.4973247;49.93986048;50.7615088;49.45656706;50.80161066;52.78528293;49.53700268;48.74941895;49.85677002;49.4248847;50.73856511;1
2828;49.74832362;51.91147895;48.93864424;50.98552811;50.15180909;50.48877387;51.00415161;48.73929293;49.27864263;49.41831687;51.60592586;49.06461515;48.97030601;50.23792784;49.95463963;0
2829;48.83788482;50.78173937;51.99392773;51.19928217;46.64537312;51.41577128;51.21360957;49.49255983;50.24612055;50.7655628;52.21902786;47.10194358;50.12971746;49.96324806;49.26707839;1
2830;51.10522712;48.0219108;51.62675427;50.53850648;52.18309116;55.11134189;48.933628;47.91622239;51.61619148;50.49608364;49.52415545;49.47185813;49.26222774;50.65820878;47.36695028;1
2831;51.01288785;50.10349596;51.50789757;50.37909103;47.74214506;48.63538061;48.82734456;50.12247757;49.84260959;49.9597244;48.51079589;51.01641069;49.35133655;49.68889252;50.44931046;2
2832;48.50155057;50.51650536;51.20526524;49.04196451;48.96809201;49.62955246;49.46220941;48.53138882;49.34226268;51.49694834;47.48089307;49.95938591;51.21655193;50.55295442;51.47531467;0
2833;49.88848019;47.35299969;51.49665584;50.58272671;50.75827148;53.43076207;47.88244501;52.32129154;52.00973091;53.7008849;48.14345118;45.4503549;49.05836531;47.93570423;50.14747632;1
2834;49.29089335;50.67510352;49.8018898;50.00048156;45.85628184;48.33759627;52.20920262;49.61749576;49.87789803;48.72542307;50.12414962;50.87098348;49.55959437;48.2458241;49.1764723;2
2835;50.59594095;49.31177122;50.73236452;49.66225087;49.92978373;49.49945813;47.32531474;49.21172074;49.42274234;51.37921219;50.30090031;51.4436824;48.23109834;47.63020923;51.40294294;2
2836;48.66423612;50.71729618;51.39349449;49.88128867;51.09751762;47.91287515;47.94420329;54.12136468;50.4718978;49.09951756;48.88532064;49.04933064;48.11661061;50.17853573;50.9905398;1
2837;52.20563445;53.41632439;49.04877887;50.60257954;48.6403978;48.75680229;46.70436372;45.97943234;49.39081136;52.11575915;51.08564916;50.47437127;50.47894668;49.39759825;53.85358714;1
2838;51.03621077;48.83906499;50.74257027;49.49554027;49.33223775;50.09067834;49.93750177;47.79893167;50.20552043;53.07343121;50.04511746;50.45119919;49.94514652;49.49679708;51.88092506;2
2839;49.95670865;47.89552073;49.35247762;50.74641288;49.71639409;52.63435208;50.6841036;50.39146195;49.55131904;50.88470457;49.19592806;48.4536562;48.88493166;51.51397214;48.24393507;1
2840;50.13163788;47.86994723;50.11952963;47.21757484;50.26458334;52.73039378;50.47392282;51.24696997;48.74196028;50.60668707;48.95588939;48.01765566;54.01059628;49.68317662;48.05277951;1
2841;49.29121863;48.1408067;49.78097234;49.51211069;47.73807212;49.38473156;47.80756508;50.47389856;49.55395893;52.52380741;50.71699263;50.23442667;48.63100572;49.5496725;51.36329398;0
2842;49.92232524;52.39738415;50.90137604;49.42366586;46.63779588;49.33457003;50.36762144;46.61061638;49.11874719;51.74066446;48.93185668;49.33458312;49.37478661;49.28193044;52.04672195;0
2843;50.22697923;49.75174487;51.74072144;49.90720756;49.50897717;52.00419611;49.328487;50.79501803;49.74371305;51.11322695;50.70765706;47.12449066;49.73076326;49.78757726;49.52893206;1
2844;50.25119398;48.34357839;49.88394017;49.75161235;50.42091619;49.76102962;51.57560507;50.32838504;51.66849445;53.81051115;52.07800105;48.16209574;49.18521835;49.08861564;52.38195329;2
2845;50.56416966;47.15116122;50.52209678;49.80762568;48.02925819;51.99699832;52.41671887;52.09602045;50.85060414;51.28021162;50.18199703;47.20038415;49.91980157;50.44714503;48.03774462;1
2846;50.71748529;49.14739621;51.00462276;49.16450729;51.16101738;50.34781298;47.67665459;48.98754952;50.61328562;52.84827649;51.4828354;50.01726537;49.39446427;49.76819707;52.20972013;0
2847;51.06441008;49.80270688;48.51293374;48.4018637;48.72298192;48.3462509;48.4493276;51.33240344;51.95893481;46.85112277;49.77866497;53.12128859;49.06627066;49.59729925;48.29088416;0
2848;50.27032828;53.06500365;49.33677219;50.27852957;47.45719765;53.39865582;47.72134229;46.80250362;50.56365102;50.21762892;49.68705663;47.12605677;50.32992374;51.49890708;49.18235082;0
2849;47.65962827;50.47302119;50.71045139;50.75403551;51.39208902;50.10782283;49.69564966;49.51604974;50.32504692;49.89101493;49.21859639;50.24807911;50.17791894;49.32708236;50.36563036;0
2850;50.65969688;49.90527777;49.12873889;49.43493116;49.66587352;49.41795379;46.57653896;48.36519442;49.44954839;51.91896723;50.1904533;51.45322229;49.6447272;48.12000327;52.14698917;2
2851;49.36267462;46.76354372;47.65206601;49.45658434;52.03315563;50.85007523;48.06651447;49.51628719;50.10715415;52.52498461;50.35336488;51.59398155;50.40224358;51.44830326;50.9199103;2
2852;51.7208392;52.22398101;48.75113929;51.56637087;49.29305476;50.0652997;47.96210321;47.76491816;49.26951952;51.39594544;50.08790808;49.2185344;51.7057449;50.32069882;52.020336;1
2853;50.15742891;49.19590789;51.24679275;51.23335792;47.90047654;51.73018943;51.12220884;50.40274603;51.75219935;50.78338079;52.12019655;47.71217432;49.84322113;47.3085842;48.74351294;1
2854;49.49101317;50.16955144;50.25036383;49.22413925;47.57771119;48.43865263;51.68925217;52.25372254;48.09353466;49.40825109;49.92303819;48.88511348;49.85258126;50.76069958;49.72492506;2
2855;48.78259259;47.92869534;51.48158687;49.40159332;49.20026519;51.88977192;51.88106839;50.70604458;50.21001357;52.27388385;49.74322884;47.3180292;50.70624194;51.39627428;49.51324094;2
2856;48.78474092;48.87947806;49.8568509;49.32373136;48.86950308;48.38500123;49.9756529;50.66591389;48.95020383;52.22731717;48.69176099;50.00124755;49.88789303;48.96539189;51.9829583;2
2857;50.00064849;49.54451517;51.25845761;52.37132627;48.15276791;49.14461867;50.3962288;49.20391423;51.58031316;50.8914034;52.40484686;50.77500122;51.5027001;49.65520087;50.64269729;2
2858;49.51722204;50.31282553;50.59875495;49.24883619;50.14209266;49.42909664;48.54086919;49.13974589;50.01424327;51.793323;48.22418553;50.00634015;49.76209752;49.9538483;52.04742455;0
2859;49.94836123;51.30805851;50.70800425;51.03259244;46.69047142;48.07230259;48.7824211;49.2040793;50.11386157;51.46882311;49.20517998;49.88435151;48.43514099;49.42007695;52.21054909;0
2860;48.0752749;51.95286143;47.72563923;47.67575965;48.12042777;48.55682008;50.66736824;49.31256704;52.7505012;48.58558551;48.62697912;50.63215524;50.75295907;49.59338367;50.03844548;0
2861;51.22757338;49.75540833;47.9453947;49.4591975;47.78891981;49.50258927;48.48012003;49.24107709;51.77585182;49.05061221;49.26941265;52.14374174;51.4836241;50.45446441;49.21262815;0
2862;48.80263185;50.07447611;51.47879582;49.12856095;47.60836408;47.21868141;48.76726482;50.75996868;48.68526483;48.95760726;51.98845826;52.46968688;50.66544709;49.26608753;50.43480705;0
2863;49.48377863;49.84458122;50.8234695;49.86818472;47.21550693;48.44168215;51.61756359;50.80699615;47.48820304;52.18932345;51.17558627;48.26728357;50.80045641;50.44930208;51.75647501;2
2864;49.15754686;49.13406181;49.79242909;49.05413052;52.52415312;50.27534033;52.58362277;50.02232713;49.76635122;50.98803381;49.20919095;49.4028855;49.33424577;50.55974864;50.54074075;0
2865;50.0483511;52.1341784;51.25998827;49.65344865;49.88070342;51.09913485;48.88046268;48.39920564;50.39738774;49.79500283;48.93661551;48.91554339;49.02896862;50.24822541;50.14888647;0
2866;49.57376164;51.07462769;48.85998377;51.421324;47.54478751;49.75077635;47.38022294;47.5062525;51.14935175;53.21623402;49.70177857;49.30611466;49.04077945;49.78814059;52.90438684;1
2867;49.57706311;47.79052195;50.6426043;51.72298011;50.47033221;50.91465212;47.57756818;47.71955218;50.39075663;54.77524022;50.93723207;50.32956213;48.98649717;49.09806672;52.81051358;2
2868;50.36479114;48.45673191;48.95099198;51.2813849;48.48077716;51.84846118;52.07054387;50.91864086;50.69799036;50.66288409;51.15728131;47.75452762;49.40505256;48.85585042;48.31029441;1
2869;49.40402731;48.00369116;47.67949771;50.39741403;50.51521761;51.85271432;48.9006871;50.37594524;49.38772145;50.64061852;49.54188782;49.84466442;51.80566902;50.53793249;48.89416823;1
2870;51.27440955;49.05633997;49.26535389;51.52588905;48.45259745;48.29258912;49.50708057;49.80034238;51.39873137;50.68494572;49.15544328;51.90030237;49.47228973;51.82513666;50.92207759;2
2871;50.68416064;48.28260722;51.80739316;48.85792449;48.26321204;50.9301896;51.47366803;50.40714126;47.6998232;51.95875151;50.43050389;48.28910341;51.51028293;50.2022642;49.82116683;2
2872;50.72827069;51.53024576;48.91984442;50.35985165;50.00097035;50.92164637;50.0690586;50.0302593;49.52599757;48.68394098;50.18550703;48.75761388;48.50547174;52.5907398;48.99586466;1
2873;51.16657595;46.51770564;50.1961867;50.44670976;48.3750524;51.41540731;52.61966445;48.03926455;49.78703326;53.22470892;49.97550362;50.23669098;48.54092239;48.56094678;49.90992197;2
2874;49.38987533;48.38966094;49.48777228;49.53621799;49.73388722;50.256404;52.5537589;50.91286235;51.55761831;53.02312876;49.35750706;47.4213037;49.92933918;49.36448913;51.23406365;2
2875;49.13395513;51.25407429;49.85766984;50.70119643;47.23322665;46.81082733;52.65844129;51.95318019;49.34928361;49.72165594;48.11673173;48.96211096;49.29687918;48.90573487;51.14950808;2
2876;50.73095334;49.03548803;51.90728278;49.49267909;48.76836926;49.12740619;47.67427276;50.02076581;50.68377471;52.67560976;48.51849251;50.0806818;49.81467772;51.14347261;52.20069077;0
2877;51.68227426;51.33791096;50.07381369;49.94872724;48.573119;48.88588745;49.64175098;52.80470993;49.94722652;49.68668251;49.8089601;47.47654251;50.25893946;50.11416143;50.48310263;1
2878;49.52556223;51.74036444;50.1899556;51.47249032;50.71977128;50.90098714;47.56127988;48.786971;49.22946641;50.57441008;48.69232222;49.02390846;49.5940042;51.64758344;51.00644696;0
2879;48.39432114;52.21767818;50.11338457;49.22786194;52.40360005;50.10991325;50.25540262;47.07971508;48.17693333;50.44152981;49.9064927;50.26760933;51.63299374;49.74798888;51.69758185;0
2880;49.18149215;50.56702197;50.51086029;49.84702238;47.04171849;46.23980644;49.79327298;51.79422621;49.40909081;49.21036277;50.61838473;51.40486397;48.2629674;50.18270461;51.09994579;2
2881;49.89986914;51.17594502;49.30585785;50.60609689;46.6273139;48.28290776;49.70657104;48.57576819;50.1041777;50.51512066;49.751735;50.80946796;50.56307897;49.99909126;51.23353934;0
2882;50.72981741;48.82304964;49.32519681;50.55599705;52.38139817;53.33034519;46.8650807;48.72430728;47.74512051;50.41358028;50.24162807;50.25191803;49.9029702;50.80373643;48.83381812;1
2883;51.93175114;50.51378346;51.9481076;49.86522254;47.88435357;48.46037272;49.04379076;48.8237068;49.68686939;52.94930644;50.25555948;49.57583505;49.90068029;49.90016665;53.07591208;0
2884;50.22253965;49.52230919;51.11350078;51.45215774;47.41659244;49.65702893;48.14816932;49.19769894;48.46478594;54.13437672;49.88976271;48.44480284;52.01562416;49.30850205;52.9107924;1
2885;51.51031996;47.17463444;49.98917115;50.44528124;51.48738553;51.33944656;50.58812762;50.52977557;50.98311977;53.98340548;50.46603309;48.02608448;48.37078778;51.35926874;51.48461451;2
2886;52.68546782;50.51747414;50.07966747;52.15902558;51.34267511;51.23953393;51.23012176;50.2549294;50.09621155;49.79111294;51.18794609;48.2418248;50.07875129;49.22124846;49.44243794;0
2887;48.96236973;50.66615599;49.83109221;49.35978896;49.54088123;49.9307742;48.36997505;48.88800129;48.86277892;51.82963688;49.25495046;49.40405109;50.95071551;49.29579437;51.81945035;1
2888;49.83713223;49.33814975;51.43674156;51.27844368;49.69225585;48.72940502;48.31793087;50.99963028;48.79256208;48.13518345;49.91120291;52.7034898;49.70527487;50.51418089;49.11830588;2
2889;50.44303914;49.35680625;51.97054246;48.19788359;51.29984223;50.75710906;49.0212993;52.47288382;51.14324777;49.73165483;49.69228913;48.51636223;49.78289565;49.67325506;49.35509636;1
2890;51.4283127;48.7983545;51.17448435;51.38719359;50.54022434;49.4987228;51.43582082;50.91802015;50.12357883;51.80249174;48.42850524;49.04843237;47.72873738;49.38815143;51.16019406;2
2891;48.88382453;47.15131256;49.26788926;50.6313167;52.35955708;55.35544274;49.40742678;48.62515953;52.23551949;50.73268117;48.67668314;49.17318512;50.81364663;49.22889022;47.04335269;1
2892;49.97629935;48.72356417;48.92775864;49.99528448;50.87420917;51.25769487;47.23749504;51.02438546;50.85289673;51.89705563;49.41560188;48.71252252;49.53648617;51.05731987;50.67380315;1
2893;49.44674589;48.21272566;49.75068535;49.70284786;53.07673151;54.87201618;48.67041989;48.31783843;50.56422926;50.33387016;50.7493427;49.48316347;51.72120656;49.79964741;47.6379289;1
2894;50.10043748;51.16506103;50.20161286;48.85954589;47.98437827;48.0311274;46.84320001;50.18948663;48.42472294;48.65831523;50.9764746;52.09022026;50.21575664;50.22685791;50.42903775;2
2895;50.07825634;47.65588897;48.91487902;50.06365698;49.76358287;51.078152;47.10593498;48.77540655;50.49353953;53.01376576;49.69665721;50.79336999;49.77562662;49.66458044;51.15851666;1
2896;49.09264279;50.74068995;50.34231537;50.38770216;50.83025611;49.48336014;47.97211519;50.00877949;50.74523949;49.53025685;49.13149216;50.80748193;50.29118254;50.24285103;50.58089332;1
2897;47.87380083;48.42357037;49.2508589;51.0986339;50.02824101;50.0422467;50.8234333;50.83778058;51.18954666;52.38217748;51.38341323;48.66322189;50.67587908;50.39194569;51.11730512;2
2898;48.46450638;49.91535446;50.87672157;48.41823218;48.57907806;48.12426953;51.38032668;51.75058942;48.04125628;46.76832433;50.48889775;52.04966295;49.00645896;50.13828773;48.04728832;2
2899;49.75910551;48.68831495;48.96659244;48.91686685;49.89289611;49.72444891;45.9431501;50.18844541;49.9391045;52.53615098;48.60354714;50.51182367;51.05219567;48.37752472;52.01833898;0
2900;49.30875869;53.80797906;49.95164578;49.31173513;48.74016499;48.89851186;46.92459835;49.71235797;48.80670823;48.44976662;50.69222722;49.55933452;51.45307334;48.94194308;50.89026344;0
2901;50.20748109;50.68225049;50.42891857;49.81340874;48.66466996;48.59112843;49.58718379;49.71244642;49.35027899;50.7148683;50.51773326;50.20487443;49.38775629;49.54570996;51.3982894;0
2902;48.7177921;48.0078926;51.12482005;49.67559779;50.61283835;51.28995652;45.39989779;45.99098863;50.09343689;56.97966066;49.28307064;50.24923418;49.24470538;50.79585601;54.7099797;2
2903;49.93735811;46.52362142;47.92299579;49.33460279;51.56566271;53.46318454;50.6475173;50.52763158;49.41809138;50.6781234;49.33028598;49.3230197;49.13941686;50.23370485;47.483526;1
2904;49.45967382;50.55837286;50.00161791;47.65069129;49.16360071;50.29009787;50.09560912;52.7353918;50.18749993;49.87245497;49.40804434;46.86792282;50.00430585;51.36058184;49.60804243;1
2905;51.55459078;48.98546478;49.92649312;50.17204793;46.83869406;50.1038211;49.60179443;47.73779385;51.89903011;53.33904775;51.28407332;49.90279248;46.73294802;49.29110651;51.65791237;2
2906;50.24928236;51.67051719;49.60712616;49.03565473;46.66548912;44.46112512;50.71940228;51.35608229;50.13719008;51.13256874;51.37719331;50.49538387;51.13534257;49.55782997;53.8621722;2
2907;49.64685612;49.84137878;50.20057481;50.38270298;52.60029516;51.42316809;51.72908212;50.79175053;50.19318502;50.07160134;49.83558224;48.07217479;52.15211402;51.55051676;49.48562608;0
2908;50.2526365;50.94576377;50.29239424;49.5373236;49.57695889;49.34457568;49.08995047;49.59427438;51.11698581;48.78228232;52.88256851;51.15926381;47.89054041;49.16786661;49.81218531;0
2909;49.41326994;50.80546898;49.41347179;50.01713157;51.87571469;47.72808034;51.46299181;48.536495;49.69571976;52.6283734;49.61002401;50.28022336;50.7739554;50.8335298;53.94523258;0
2910;48.91835837;50.14227473;48.35096756;49.80246658;49.49064742;50.35118593;48.32003925;49.2559373;49.24480649;51.0308159;49.96671213;49.83073763;51.54029901;49.87247979;50.74684412;1
2911;51.10716281;50.49106428;49.95200253;49.88356317;54.76093994;47.21363907;52.48585498;48.40986254;49.51233638;52.0667483;49.14539276;51.651997;51.7330847;48.48001392;54.19121797;0
2912;47.69544287;48.68402508;50.30842993;49.75181329;49.29677086;50.7009598;51.74186259;51.01552653;48.49936858;51.60169033;50.63673752;47.93652968;50.15473075;51.17533802;49.97593531;2
2913;50.2350251;49.1534724;48.61688928;51.37107834;49.73581247;49.4476128;50.13009406;49.29384458;49.55462739;50.91699664;51.34365522;51.07982498;50.23839344;48.88970791;50.69139241;2
2914;48.58111484;51.57872352;48.778232;49.27901735;51.74109748;49.45036555;49.53641492;49.78863684;49.59146994;49.02041948;51.3193865;50.31368345;49.75063721;49.21414178;50.54923552;0
2915;51.64561563;50.16308875;50.17201625;49.84660616;46.48222543;48.92980345;49.56771633;48.76641282;50.57732788;51.40252087;50.36659009;50.37568586;50.99567808;49.71418877;51.1497247;2
2916;50.15261156;48.09654572;50.61243774;46.63975777;51.75870516;52.05498149;48.16225369;50.72429659;52.15355691;50.32322663;49.10216382;49.91891732;50.02500546;48.15135205;48.87669036;1
2917;49.55822174;48.07065061;49.03185464;49.3351374;46.22446588;50.52172477;48.93223189;49.34606637;49.52829833;54.59052726;50.61537406;48.1810155;49.25245712;48.88649875;51.90480293;1
2918;48.73388995;49.57320051;50.16809811;49.30594935;49.61811416;50.88248829;48.14645974;50.68567051;52.16118817;50.46299915;50.26217323;49.18818308;49.05503211;49.40938636;49.76351241;1
2919;51.4632709;49.8658162;50.49684287;48.78478351;48.7454853;47.07730327;48.12643416;50.62169275;48.55018168;48.27138663;50.30284695;53.76526722;49.17010589;51.02547285;50.2185518;0
2920;50.28956377;51.37842819;49.82422254;49.17620077;51.66829414;50.57053436;50.654301;50.50313192;48.61253905;50.00222171;50.16599234;47.85858997;51.36626159;48.59889033;50.41565575;0
2921;47.2609807;50.13709475;50.1916582;49.76259235;53.73498171;47.17958773;53.06314881;49.12975145;50.61889449;50.86006609;49.10597692;52.00317167;49.930241;49.39126671;52.8478467;0
2922;49.82582805;50.41572196;49.44223716;51.83979555;47.88667524;48.39989966;49.74082288;50.18099603;49.98672674;48.79014009;50.16923505;51.52514521;48.97384249;49.08747972;49.73231201;2
2923;48.87058427;50.70745613;50.26194571;48.64900734;44.70645827;49.27570103;48.94809789;46.95851511;49.13593481;52.81048285;50.81586448;49.97381263;49.7906726;49.81796123;52.02507044;2
2924;48.38412368;49.1598545;49.23700339;50.02418245;48.12733819;48.03281471;49.2744682;49.83937193;49.84881798;53.19200844;49.69128642;50.10981476;50.02709531;49.97283143;52.99446318;2
2925;48.45908736;51.35350596;51.28574989;50.41869973;45.55305164;47.32468506;50.3368981;49.62811901;51.60957162;47.60289565;52.01430476;52.44988362;49.04817332;49.61867449;49.27295763;0
2926;51.37248281;53.13189205;49.54478004;49.88596174;50.75146754;48.59145515;50.43958233;49.25679703;48.98980632;45.909233;50.94071556;52.03008626;49.08923001;48.53633924;48.94836742;1
2927;51.25251666;47.83649896;47.86828932;50.27963342;52.03009075;53.82088048;49.18094622;49.52453177;49.62159577;50.32654285;49.68193536;49.4137257;50.14476786;50.90185982;47.77643291;1
2928;51.03559516;51.98315324;50.998546;50.29443979;53.05092493;49.41373217;51.46516981;49.91676741;49.46280737;48.85578929;52.00286855;49.61572197;51.78553717;50.75973493;50.65489398;0
2929;52.73423522;53.19369689;49.82417607;48.75389149;51.01964305;49.94962533;50.20599172;47.92398621;50.61491969;49.39023907;48.79060226;49.40673915;49.69246344;49.03434069;51.01065473;0
2930;50.92732876;48.61452681;49.15360154;50.57766566;51.42207473;52.52662136;48.45933209;50.87277738;51.10201445;50.25172148;49.62913342;48.83471728;51.16443582;49.49561988;48.62779992;1
2931;51.32305853;48.79558089;49.68106877;49.82452407;50.29206086;49.06437434;50.41152402;52.60443243;50.14197868;49.63470182;50.53003228;49.8971865;48.13707146;49.25289395;49.70638788;1
2932;50.73620202;48.78740533;52.7838787;50.63229393;48.75641345;52.11586105;50.40853658;50.94578173;48.15976431;50.88738232;47.12031432;47.54560237;50.22661697;49.14943703;48.67079733;1
2933;50.17848448;50.42080416;47.69333548;51.70309729;52.81409814;50.34234316;51.87022854;48.87423576;50.02653485;51.7182019;49.88109746;48.82518404;51.72588146;50.90177517;51.72097284;0
